date,crop,market_id,market_name,min_price,max_price,modal_price,arrival_quantity
2025-10-29,Maize,mkt_pollachi,Pollachi Agricultural Market,1919.4,2253.2,2086.3,167.1
2025-10-30,Maize,mkt_pollachi,Pollachi Agricultural Market,1964.64,2306.32,2135.48,290.6
2025-10-31,Maize,mkt_pollachi,Pollachi Agricultural Market,1879.45,2206.31,2042.88,255.2
2025-11-01,Maize,mkt_pollachi,Pollachi Agricultural Market,1881.2,2208.36,2044.78,244.9
2025-11-02,Maize,mkt_pollachi,Pollachi Agricultural Market,2058.41,2416.39,2237.4,104.0
2025-11-03,Maize,mkt_pollachi,Pollachi Agricultural Market,1931.6,2267.54,2099.57,330.4
2025-11-04,Maize,mkt_pollachi,Pollachi Agricultural Market,1901.47,2232.15,2066.81,289.7
2025-11-05,Maize,mkt_pollachi,Pollachi Agricultural Market,1981.15,2325.69,2153.42,336.9
2025-11-06,Maize,mkt_pollachi,Pollachi Agricultural Market,1839.14,2159.0,1999.07,289.1
2025-11-07,Maize,mkt_pollachi,Pollachi Agricultural Market,2054.42,2411.72,2233.07,375.8
2025-11-08,Maize,mkt_pollachi,Pollachi Agricultural Market,1978.88,2323.04,2150.96,399.1
2025-11-09,Maize,mkt_pollachi,Pollachi Agricultural Market,1864.97,2189.31,2027.14,317.0
2025-11-10,Maize,mkt_pollachi,Pollachi Agricultural Market,1861.09,2184.75,2022.92,240.6
2025-11-11,Maize,mkt_pollachi,Pollachi Agricultural Market,1892.75,2221.93,2057.34,90.7
2025-11-12,Maize,mkt_pollachi,Pollachi Agricultural Market,1768.06,2075.54,1921.8,216.5
2025-11-13,Maize,mkt_pollachi,Pollachi Agricultural Market,1891.66,2220.64,2056.15,160.2
2025-11-14,Maize,mkt_pollachi,Pollachi Agricultural Market,1915.87,2249.07,2082.47,86.7
2025-11-15,Maize,mkt_pollachi,Pollachi Agricultural Market,2027.16,2379.7,2203.43,276.0
2025-11-16,Maize,mkt_pollachi,Pollachi Agricultural Market,1910.32,2242.56,2076.44,262.0
2025-11-17,Maize,mkt_pollachi,Pollachi Agricultural Market,2055.86,2413.4,2234.63,206.2
2025-11-18,Maize,mkt_pollachi,Pollachi Agricultural Market,1981.39,2325.99,2153.69,295.4
2025-11-19,Maize,mkt_pollachi,Pollachi Agricultural Market,1851.6,2173.62,2012.61,137.2
2025-11-20,Maize,mkt_pollachi,Pollachi Agricultural Market,2014.93,2365.35,2190.14,371.0
2025-11-21,Maize,mkt_pollachi,Pollachi Agricultural Market,1995.22,2342.22,2168.72,110.4
2025-11-22,Maize,mkt_pollachi,Pollachi Agricultural Market,1974.97,2318.45,2146.71,289.6
2025-11-23,Maize,mkt_pollachi,Pollachi Agricultural Market,1962.15,2303.39,2132.77,95.4
2025-11-24,Maize,mkt_pollachi,Pollachi Agricultural Market,2102.69,2468.37,2285.53,119.7
2025-11-25,Maize,mkt_pollachi,Pollachi Agricultural Market,1977.07,2320.91,2148.99,368.6
2025-11-26,Maize,mkt_pollachi,Pollachi Agricultural Market,2004.94,2353.62,2179.28,322.2
2025-11-27,Maize,mkt_pollachi,Pollachi Agricultural Market,2070.44,2430.52,2250.48,102.1
2025-11-28,Maize,mkt_pollachi,Pollachi Agricultural Market,2057.34,2415.14,2236.24,205.5
2025-11-29,Maize,mkt_pollachi,Pollachi Agricultural Market,1939.68,2277.02,2108.35,113.4
2025-11-30,Maize,mkt_pollachi,Pollachi Agricultural Market,2071.75,2432.05,2251.9,64.4
2025-12-01,Maize,mkt_pollachi,Pollachi Agricultural Market,1890.17,2218.89,2054.53,101.9
2025-12-02,Maize,mkt_pollachi,Pollachi Agricultural Market,2032.59,2386.09,2209.34,360.7
2025-12-03,Maize,mkt_pollachi,Pollachi Agricultural Market,2003.09,2351.45,2177.27,124.4
2025-12-04,Maize,mkt_pollachi,Pollachi Agricultural Market,1885.88,2213.86,2049.87,67.6
2025-12-05,Maize,mkt_pollachi,Pollachi Agricultural Market,2124.86,2494.4,2309.63,103.7
2025-12-06,Maize,mkt_pollachi,Pollachi Agricultural Market,1960.91,2301.93,2131.42,306.8
2025-12-07,Maize,mkt_pollachi,Pollachi Agricultural Market,2068.14,2427.82,2247.98,264.3
2025-12-08,Maize,mkt_pollachi,Pollachi Agricultural Market,2040.94,2395.88,2218.41,263.7
2025-12-09,Maize,mkt_pollachi,Pollachi Agricultural Market,1929.18,2264.68,2096.93,176.7
2025-12-10,Maize,mkt_pollachi,Pollachi Agricultural Market,2008.33,2357.61,2182.97,185.4
2025-12-11,Maize,mkt_pollachi,Pollachi Agricultural Market,2028.5,2381.28,2204.89,108.9
2025-12-12,Maize,mkt_pollachi,Pollachi Agricultural Market,2209.0,2593.18,2401.09,314.5
2025-12-13,Maize,mkt_pollachi,Pollachi Agricultural Market,2073.05,2433.59,2253.32,156.1
2025-12-14,Maize,mkt_pollachi,Pollachi Agricultural Market,1868.8,2193.8,2031.3,123.2
2025-12-15,Maize,mkt_pollachi,Pollachi Agricultural Market,2080.41,2442.23,2261.32,93.4
2025-12-16,Maize,mkt_pollachi,Pollachi Agricultural Market,1966.72,2308.76,2137.74,101.6
2025-12-17,Maize,mkt_pollachi,Pollachi Agricultural Market,2079.92,2441.64,2260.78,173.4
2025-12-18,Maize,mkt_pollachi,Pollachi Agricultural Market,2063.91,2422.85,2243.38,222.6
2025-12-19,Maize,mkt_pollachi,Pollachi Agricultural Market,1940.24,2277.68,2108.96,226.5
2025-12-20,Maize,mkt_pollachi,Pollachi Agricultural Market,2096.33,2460.91,2278.62,163.5
2025-12-21,Maize,mkt_pollachi,Pollachi Agricultural Market,2100.41,2465.69,2283.05,78.3
2025-12-22,Maize,mkt_pollachi,Pollachi Agricultural Market,2173.89,2551.95,2362.92,375.6
2025-12-23,Maize,mkt_pollachi,Pollachi Agricultural Market,2018.69,2369.77,2194.23,97.1
2025-12-24,Maize,mkt_pollachi,Pollachi Agricultural Market,1979.93,2324.27,2152.1,218.0
2025-12-25,Maize,mkt_pollachi,Pollachi Agricultural Market,2091.33,2455.05,2273.19,203.4
2025-12-26,Maize,mkt_pollachi,Pollachi Agricultural Market,2096.23,2460.79,2278.51,340.2
2025-12-27,Maize,mkt_pollachi,Pollachi Agricultural Market,2156.09,2531.07,2343.58,61.6
2025-12-28,Maize,mkt_pollachi,Pollachi Agricultural Market,2265.13,2659.07,2462.1,90.4
2025-12-29,Maize,mkt_pollachi,Pollachi Agricultural Market,2185.29,2565.33,2375.31,288.6
2025-12-30,Maize,mkt_pollachi,Pollachi Agricultural Market,2112.36,2479.72,2296.04,65.6
2025-12-31,Maize,mkt_pollachi,Pollachi Agricultural Market,2119.96,2488.64,2304.3,178.9
2026-01-01,Maize,mkt_pollachi,Pollachi Agricultural Market,2206.09,2589.75,2397.92,249.0
2026-01-02,Maize,mkt_pollachi,Pollachi Agricultural Market,2237.78,2626.96,2432.37,336.5
2026-01-03,Maize,mkt_pollachi,Pollachi Agricultural Market,2217.64,2603.32,2410.48,158.6
2026-01-04,Maize,mkt_pollachi,Pollachi Agricultural Market,2296.72,2696.16,2496.44,358.2
2026-01-05,Maize,mkt_pollachi,Pollachi Agricultural Market,2108.91,2475.67,2292.29,245.8
2026-01-06,Maize,mkt_pollachi,Pollachi Agricultural Market,2164.1,2540.46,2352.28,79.6
2026-01-07,Maize,mkt_pollachi,Pollachi Agricultural Market,2255.25,2647.47,2451.36,196.1
2026-01-08,Maize,mkt_pollachi,Pollachi Agricultural Market,2181.63,2561.05,2371.34,221.0
2026-01-09,Maize,mkt_pollachi,Pollachi Agricultural Market,2172.63,2550.47,2361.55,126.3
2026-01-10,Maize,mkt_pollachi,Pollachi Agricultural Market,2508.59,2944.87,2726.73,370.6
2026-01-11,Maize,mkt_pollachi,Pollachi Agricultural Market,2334.81,2740.87,2537.84,342.8
2026-01-12,Maize,mkt_pollachi,Pollachi Agricultural Market,2359.35,2769.67,2564.51,286.8
2026-01-13,Maize,mkt_pollachi,Pollachi Agricultural Market,2214.72,2599.88,2407.3,180.8
2026-01-14,Maize,mkt_pollachi,Pollachi Agricultural Market,2177.99,2556.77,2367.38,285.3
2026-01-15,Maize,mkt_pollachi,Pollachi Agricultural Market,2300.97,2701.13,2501.05,189.9
2026-01-16,Maize,mkt_pollachi,Pollachi Agricultural Market,2423.46,2844.94,2634.2,356.7
2026-01-17,Maize,mkt_pollachi,Pollachi Agricultural Market,2383.59,2798.13,2590.86,374.5
2026-01-18,Maize,mkt_pollachi,Pollachi Agricultural Market,2292.81,2691.55,2492.18,198.0
2026-01-19,Maize,mkt_pollachi,Pollachi Agricultural Market,2198.23,2580.53,2389.38,79.0
2026-01-20,Maize,mkt_pollachi,Pollachi Agricultural Market,2152.34,2526.66,2339.5,172.6
2026-01-21,Maize,mkt_pollachi,Pollachi Agricultural Market,2155.88,2530.82,2343.35,112.3
2026-01-22,Maize,mkt_pollachi,Pollachi Agricultural Market,2297.42,2696.98,2497.2,160.9
2026-01-23,Maize,mkt_pollachi,Pollachi Agricultural Market,2298.32,2698.02,2498.17,272.4
2026-01-24,Maize,mkt_pollachi,Pollachi Agricultural Market,2217.66,2603.34,2410.5,255.9
2026-01-25,Maize,mkt_pollachi,Pollachi Agricultural Market,2375.1,2788.16,2581.63,88.4
2026-01-26,Maize,mkt_pollachi,Pollachi Agricultural Market,2275.83,2671.63,2473.73,50.5
2026-01-27,Maize,mkt_pollachi,Pollachi Agricultural Market,2358.59,2768.79,2563.69,326.0
2026-01-28,Maize,mkt_pollachi,Pollachi Agricultural Market,2263.38,2657.02,2460.2,318.2
2026-01-29,Maize,mkt_pollachi,Pollachi Agricultural Market,2404.02,2822.1,2613.06,361.3
2026-01-30,Maize,mkt_pollachi,Pollachi Agricultural Market,2301.2,2701.4,2501.3,337.0
2026-01-31,Maize,mkt_pollachi,Pollachi Agricultural Market,2406.81,2825.39,2616.1,280.4
2026-02-01,Maize,mkt_pollachi,Pollachi Agricultural Market,2391.6,2807.52,2599.56,387.4
2026-02-02,Maize,mkt_pollachi,Pollachi Agricultural Market,2249.54,2640.76,2445.15,113.9
2026-02-03,Maize,mkt_pollachi,Pollachi Agricultural Market,2394.34,2810.74,2602.54,200.7
2026-02-04,Maize,mkt_pollachi,Pollachi Agricultural Market,2293.16,2691.96,2492.56,118.2
2026-02-05,Maize,mkt_pollachi,Pollachi Agricultural Market,2405.31,2823.63,2614.47,77.0
2026-02-06,Maize,mkt_pollachi,Pollachi Agricultural Market,2323.46,2727.54,2525.5,245.5
2026-02-07,Maize,mkt_pollachi,Pollachi Agricultural Market,2319.34,2722.7,2521.02,186.0
2026-02-08,Maize,mkt_pollachi,Pollachi Agricultural Market,2273.36,2668.72,2471.04,305.1
2026-02-09,Maize,mkt_pollachi,Pollachi Agricultural Market,2388.38,2803.74,2596.06,83.4
2026-02-10,Maize,mkt_pollachi,Pollachi Agricultural Market,2410.8,2830.08,2620.44,236.8
2026-02-11,Maize,mkt_pollachi,Pollachi Agricultural Market,2371.83,2784.33,2578.08,396.2
2026-02-12,Maize,mkt_pollachi,Pollachi Agricultural Market,2264.14,2657.9,2461.02,184.4
2026-02-13,Maize,mkt_pollachi,Pollachi Agricultural Market,2515.7,2953.22,2734.46,295.1
2026-02-14,Maize,mkt_pollachi,Pollachi Agricultural Market,2255.12,2647.32,2451.22,291.5
2026-02-15,Maize,mkt_pollachi,Pollachi Agricultural Market,2528.77,2968.55,2748.66,169.9
2026-02-16,Maize,mkt_pollachi,Pollachi Agricultural Market,2524.43,2963.47,2743.95,91.4
2026-02-17,Maize,mkt_pollachi,Pollachi Agricultural Market,2400.73,2818.25,2609.49,201.4
2026-02-18,Maize,mkt_pollachi,Pollachi Agricultural Market,2426.24,2848.2,2637.22,392.0
2026-02-19,Maize,mkt_pollachi,Pollachi Agricultural Market,2471.25,2901.03,2686.14,350.6
2026-02-20,Maize,mkt_pollachi,Pollachi Agricultural Market,2462.52,2890.78,2676.65,307.1
2026-02-21,Maize,mkt_pollachi,Pollachi Agricultural Market,2490.55,2923.69,2707.12,379.9
2026-02-22,Maize,mkt_pollachi,Pollachi Agricultural Market,2537.81,2979.17,2758.49,228.6
2026-02-23,Maize,mkt_pollachi,Pollachi Agricultural Market,2433.45,2856.65,2645.05,247.5
2026-02-24,Maize,mkt_pollachi,Pollachi Agricultural Market,2480.36,2911.72,2696.04,338.3
2026-02-25,Maize,mkt_pollachi,Pollachi Agricultural Market,2483.02,2914.86,2698.94,339.9
2026-02-26,Maize,mkt_pollachi,Pollachi Agricultural Market,2550.45,2994.01,2772.23,138.5
2026-02-27,Maize,mkt_pollachi,Pollachi Agricultural Market,2205.53,2589.11,2397.32,212.2
2026-02-28,Maize,mkt_pollachi,Pollachi Agricultural Market,2588.25,3038.37,2813.31,138.7
2026-03-01,Maize,mkt_pollachi,Pollachi Agricultural Market,2318.81,2722.09,2520.45,122.5
2026-03-02,Maize,mkt_pollachi,Pollachi Agricultural Market,2341.0,2748.12,2544.56,244.2
2026-03-03,Maize,mkt_pollachi,Pollachi Agricultural Market,2433.12,2856.28,2644.7,198.7
2026-03-04,Maize,mkt_pollachi,Pollachi Agricultural Market,2507.51,2943.59,2725.55,302.4
2026-03-05,Maize,mkt_pollachi,Pollachi Agricultural Market,2393.32,2809.56,2601.44,361.7
2026-03-06,Maize,mkt_pollachi,Pollachi Agricultural Market,2378.02,2791.58,2584.8,282.1
2026-03-07,Maize,mkt_pollachi,Pollachi Agricultural Market,2543.56,2985.92,2764.74,391.7
2026-03-08,Maize,mkt_pollachi,Pollachi Agricultural Market,2454.99,2881.95,2668.47,293.6
2026-03-09,Maize,mkt_pollachi,Pollachi Agricultural Market,2590.76,3041.32,2816.04,55.7
2026-03-10,Maize,mkt_pollachi,Pollachi Agricultural Market,2432.45,2855.49,2643.97,193.8
2026-03-11,Maize,mkt_pollachi,Pollachi Agricultural Market,2348.56,2757.0,2552.78,357.4
2026-03-12,Maize,mkt_pollachi,Pollachi Agricultural Market,2482.38,2914.1,2698.24,186.6
2026-03-13,Maize,mkt_pollachi,Pollachi Agricultural Market,2513.25,2950.33,2731.79,96.0
2026-03-14,Maize,mkt_pollachi,Pollachi Agricultural Market,2435.43,2858.99,2647.21,171.3
2026-03-15,Maize,mkt_pollachi,Pollachi Agricultural Market,2451.12,2877.4,2664.26,311.6
2026-03-16,Maize,mkt_pollachi,Pollachi Agricultural Market,2409.86,2828.96,2619.41,233.9
2026-03-17,Maize,mkt_pollachi,Pollachi Agricultural Market,2633.29,3091.25,2862.27,88.1
2026-03-18,Maize,mkt_pollachi,Pollachi Agricultural Market,2563.59,3009.43,2786.51,182.4
2026-03-19,Maize,mkt_pollachi,Pollachi Agricultural Market,2564.4,3010.38,2787.39,141.2
2026-03-20,Maize,mkt_pollachi,Pollachi Agricultural Market,2323.68,2727.8,2525.74,296.4
2026-03-21,Maize,mkt_pollachi,Pollachi Agricultural Market,2582.49,3031.61,2807.05,299.4
2026-03-22,Maize,mkt_pollachi,Pollachi Agricultural Market,2497.86,2932.28,2715.07,140.0
2026-03-23,Maize,mkt_pollachi,Pollachi Agricultural Market,2478.21,2909.21,2693.71,193.6
2026-03-24,Maize,mkt_pollachi,Pollachi Agricultural Market,2554.37,2998.61,2776.49,246.6
2026-03-25,Maize,mkt_pollachi,Pollachi Agricultural Market,2406.01,2824.45,2615.23,191.4
2026-03-26,Maize,mkt_pollachi,Pollachi Agricultural Market,2442.08,2866.78,2654.43,350.3
2026-03-27,Maize,mkt_pollachi,Pollachi Agricultural Market,2528.98,2968.8,2748.89,209.0
2026-03-28,Maize,mkt_pollachi,Pollachi Agricultural Market,2357.65,2767.67,2562.66,390.2
2026-03-29,Maize,mkt_pollachi,Pollachi Agricultural Market,2582.04,3031.08,2806.56,208.0
2026-03-30,Maize,mkt_pollachi,Pollachi Agricultural Market,2465.38,2894.14,2679.76,147.2
2026-03-31,Maize,mkt_pollachi,Pollachi Agricultural Market,2468.85,2898.21,2683.53,320.4
2026-04-01,Maize,mkt_pollachi,Pollachi Agricultural Market,2453.55,2880.25,2666.9,206.5
2026-04-02,Maize,mkt_pollachi,Pollachi Agricultural Market,2482.15,2913.83,2697.99,125.0
2026-04-03,Maize,mkt_pollachi,Pollachi Agricultural Market,2485.64,2917.92,2701.78,160.3
2026-04-04,Maize,mkt_pollachi,Pollachi Agricultural Market,2575.13,3022.97,2799.05,206.9
2026-04-05,Maize,mkt_pollachi,Pollachi Agricultural Market,2509.21,2945.59,2727.4,395.4
2026-04-06,Maize,mkt_pollachi,Pollachi Agricultural Market,2458.01,2885.49,2671.75,170.1
2026-04-07,Maize,mkt_pollachi,Pollachi Agricultural Market,2386.43,2801.47,2593.95,357.7
2026-04-08,Maize,mkt_pollachi,Pollachi Agricultural Market,2537.2,2978.46,2757.83,303.7
2026-04-09,Maize,mkt_pollachi,Pollachi Agricultural Market,2542.02,2984.1,2763.06,285.4
2026-04-10,Maize,mkt_pollachi,Pollachi Agricultural Market,2577.16,3025.36,2801.26,235.0
2026-04-11,Maize,mkt_pollachi,Pollachi Agricultural Market,2650.19,3111.09,2880.64,250.5
2026-04-12,Maize,mkt_pollachi,Pollachi Agricultural Market,2525.59,2964.83,2745.21,201.5
2026-04-13,Maize,mkt_pollachi,Pollachi Agricultural Market,2474.15,2904.43,2689.29,185.4
2026-04-14,Maize,mkt_pollachi,Pollachi Agricultural Market,2562.42,3008.06,2785.24,385.1
2026-04-15,Maize,mkt_pollachi,Pollachi Agricultural Market,2450.6,2876.8,2663.7,216.8
2026-04-16,Maize,mkt_pollachi,Pollachi Agricultural Market,2462.9,2891.24,2677.07,206.1
2026-04-17,Maize,mkt_pollachi,Pollachi Agricultural Market,2446.97,2872.53,2659.75,122.2
2026-04-18,Maize,mkt_pollachi,Pollachi Agricultural Market,2499.52,2934.22,2716.87,330.9
2026-04-19,Maize,mkt_pollachi,Pollachi Agricultural Market,2560.98,3006.36,2783.67,249.1
2026-04-20,Maize,mkt_pollachi,Pollachi Agricultural Market,2468.54,2897.86,2683.2,57.4
2026-04-21,Maize,mkt_pollachi,Pollachi Agricultural Market,2562.68,3008.36,2785.52,357.3
2026-04-22,Maize,mkt_pollachi,Pollachi Agricultural Market,2464.45,2893.05,2678.75,289.8
2026-04-23,Maize,mkt_pollachi,Pollachi Agricultural Market,2540.02,2981.76,2760.89,342.2
2026-04-24,Maize,mkt_pollachi,Pollachi Agricultural Market,2417.49,2837.93,2627.71,128.7
2026-04-25,Maize,mkt_pollachi,Pollachi Agricultural Market,2468.3,2897.58,2682.94,375.1
2026-04-26,Maize,mkt_pollachi,Pollachi Agricultural Market,2402.27,2820.05,2611.16,233.6
2026-04-27,Maize,mkt_pollachi,Pollachi Agricultural Market,2567.86,3014.44,2791.15,349.0
2026-04-28,Maize,mkt_pollachi,Pollachi Agricultural Market,2576.01,3024.01,2800.01,394.5
2026-04-29,Maize,mkt_pollachi,Pollachi Agricultural Market,2475.62,2906.16,2690.89,166.7
2026-04-30,Maize,mkt_pollachi,Pollachi Agricultural Market,2507.68,2943.8,2725.74,325.9
2026-05-01,Maize,mkt_pollachi,Pollachi Agricultural Market,2563.79,3009.67,2786.73,155.0
2026-05-02,Maize,mkt_pollachi,Pollachi Agricultural Market,2533.42,2974.02,2753.72,254.1
2026-05-03,Maize,mkt_pollachi,Pollachi Agricultural Market,2407.72,2826.46,2617.09,179.2
2026-05-04,Maize,mkt_pollachi,Pollachi Agricultural Market,2398.3,2815.4,2606.85,298.7
2026-05-05,Maize,mkt_pollachi,Pollachi Agricultural Market,2351.23,2760.15,2555.69,329.7
2026-05-06,Maize,mkt_pollachi,Pollachi Agricultural Market,2333.68,2739.54,2536.61,369.7
2026-05-07,Maize,mkt_pollachi,Pollachi Agricultural Market,2413.22,2832.9,2623.06,210.2
2026-05-08,Maize,mkt_pollachi,Pollachi Agricultural Market,2486.1,2918.46,2702.28,296.1
2026-05-09,Maize,mkt_pollachi,Pollachi Agricultural Market,2369.29,2781.35,2575.32,197.2
2026-05-10,Maize,mkt_pollachi,Pollachi Agricultural Market,2592.16,3042.98,2817.57,252.1
2026-05-11,Maize,mkt_pollachi,Pollachi Agricultural Market,2386.15,2801.13,2593.64,275.7
2026-05-12,Maize,mkt_pollachi,Pollachi Agricultural Market,2454.11,2880.91,2667.51,229.3
2026-05-13,Maize,mkt_pollachi,Pollachi Agricultural Market,2375.96,2789.16,2582.56,316.3
2026-05-14,Maize,mkt_pollachi,Pollachi Agricultural Market,2314.55,2717.07,2515.81,160.2
2026-05-15,Maize,mkt_pollachi,Pollachi Agricultural Market,2420.85,2841.87,2631.36,123.3
2026-05-16,Maize,mkt_pollachi,Pollachi Agricultural Market,2573.22,3020.74,2796.98,321.9
2026-05-17,Maize,mkt_pollachi,Pollachi Agricultural Market,2497.81,2932.21,2715.01,181.4
2026-05-18,Maize,mkt_pollachi,Pollachi Agricultural Market,2526.49,2965.89,2746.19,270.3
2026-05-19,Maize,mkt_pollachi,Pollachi Agricultural Market,2433.57,2856.79,2645.18,110.4
2026-05-20,Maize,mkt_pollachi,Pollachi Agricultural Market,2295.34,2694.54,2494.94,89.5
2026-05-21,Maize,mkt_pollachi,Pollachi Agricultural Market,2369.99,2782.17,2576.08,93.3
2026-05-22,Maize,mkt_pollachi,Pollachi Agricultural Market,2371.79,2784.27,2578.03,359.1
2026-05-23,Maize,mkt_pollachi,Pollachi Agricultural Market,2416.83,2837.15,2626.99,323.8
2026-05-24,Maize,mkt_pollachi,Pollachi Agricultural Market,2431.42,2854.28,2642.85,176.0
2026-05-25,Maize,mkt_pollachi,Pollachi Agricultural Market,2508.21,2944.41,2726.31,221.2
2026-05-26,Maize,mkt_pollachi,Pollachi Agricultural Market,2394.47,2810.91,2602.69,307.9
2026-05-27,Maize,mkt_pollachi,Pollachi Agricultural Market,2196.67,2578.69,2387.68,346.4
2026-05-28,Maize,mkt_pollachi,Pollachi Agricultural Market,2280.41,2677.01,2478.71,166.4
2026-05-29,Maize,mkt_pollachi,Pollachi Agricultural Market,2270.33,2665.17,2467.75,228.5
2026-05-30,Maize,mkt_pollachi,Pollachi Agricultural Market,2352.67,2761.83,2557.25,262.0
2026-05-31,Maize,mkt_pollachi,Pollachi Agricultural Market,2505.1,2940.76,2722.93,204.5
2026-06-01,Maize,mkt_pollachi,Pollachi Agricultural Market,2236.36,2625.3,2430.83,199.2
2026-06-02,Maize,mkt_pollachi,Pollachi Agricultural Market,2445.75,2871.09,2658.42,304.7
2026-06-03,Maize,mkt_pollachi,Pollachi Agricultural Market,2317.48,2720.52,2519.0,209.8
2026-06-04,Maize,mkt_pollachi,Pollachi Agricultural Market,2436.0,2859.66,2647.83,209.6
2026-06-05,Maize,mkt_pollachi,Pollachi Agricultural Market,2372.88,2785.56,2579.22,345.5
2026-06-06,Maize,mkt_pollachi,Pollachi Agricultural Market,2356.87,2766.75,2561.81,176.0
2026-06-07,Maize,mkt_pollachi,Pollachi Agricultural Market,2206.98,2590.8,2398.89,84.7
2026-06-08,Maize,mkt_pollachi,Pollachi Agricultural Market,2311.91,2713.99,2512.95,239.2
2026-06-09,Maize,mkt_pollachi,Pollachi Agricultural Market,2400.37,2817.83,2609.1,231.1
2026-06-10,Maize,mkt_pollachi,Pollachi Agricultural Market,2516.09,2953.67,2734.88,355.0
2026-06-11,Maize,mkt_pollachi,Pollachi Agricultural Market,2404.13,2822.23,2613.18,381.7
2026-06-12,Maize,mkt_pollachi,Pollachi Agricultural Market,2157.14,2532.3,2344.72,230.3
2026-06-13,Maize,mkt_pollachi,Pollachi Agricultural Market,2419.48,2840.26,2629.87,296.0
2026-06-14,Maize,mkt_pollachi,Pollachi Agricultural Market,2128.3,2498.44,2313.37,262.4
2026-06-15,Maize,mkt_pollachi,Pollachi Agricultural Market,2296.61,2696.03,2496.32,361.1
2026-06-16,Maize,mkt_pollachi,Pollachi Agricultural Market,2235.62,2624.42,2430.02,376.8
2026-06-17,Maize,mkt_pollachi,Pollachi Agricultural Market,2260.27,2653.35,2456.81,328.0
2026-06-18,Maize,mkt_pollachi,Pollachi Agricultural Market,2378.57,2792.23,2585.4,270.0
2026-06-19,Maize,mkt_pollachi,Pollachi Agricultural Market,2299.14,2699.0,2499.07,285.8
2026-06-20,Maize,mkt_pollachi,Pollachi Agricultural Market,2233.4,2621.82,2427.61,234.9
2026-06-21,Maize,mkt_pollachi,Pollachi Agricultural Market,2320.84,2724.46,2522.65,323.4
2026-06-22,Maize,mkt_pollachi,Pollachi Agricultural Market,2300.22,2700.26,2500.24,172.5
2026-06-23,Maize,mkt_pollachi,Pollachi Agricultural Market,2098.57,2463.53,2281.05,67.8
2026-06-24,Maize,mkt_pollachi,Pollachi Agricultural Market,2137.71,2509.49,2323.6,239.9
2026-06-25,Maize,mkt_pollachi,Pollachi Agricultural Market,2235.1,2623.82,2429.46,306.9
2026-06-26,Maize,mkt_pollachi,Pollachi Agricultural Market,2336.51,2742.87,2539.69,222.0
2026-06-27,Maize,mkt_pollachi,Pollachi Agricultural Market,2275.09,2670.75,2472.92,308.4
2026-06-28,Maize,mkt_pollachi,Pollachi Agricultural Market,2147.71,2521.23,2334.47,349.8
2026-06-29,Maize,mkt_pollachi,Pollachi Agricultural Market,2270.16,2664.98,2467.57,377.7
2026-06-30,Maize,mkt_pollachi,Pollachi Agricultural Market,2057.98,2415.9,2236.94,209.3
2026-07-01,Maize,mkt_pollachi,Pollachi Agricultural Market,2242.4,2632.38,2437.39,185.2
2026-07-02,Maize,mkt_pollachi,Pollachi Agricultural Market,2215.17,2600.41,2407.79,120.9
2026-07-03,Maize,mkt_pollachi,Pollachi Agricultural Market,2068.01,2427.67,2247.84,192.5
2026-07-04,Maize,mkt_pollachi,Pollachi Agricultural Market,2235.27,2624.01,2429.64,277.4
2026-07-05,Maize,mkt_pollachi,Pollachi Agricultural Market,2266.36,2660.5,2463.43,225.1
2026-07-06,Maize,mkt_pollachi,Pollachi Agricultural Market,2142.05,2514.57,2328.31,214.4
2026-07-07,Maize,mkt_pollachi,Pollachi Agricultural Market,2041.66,2396.74,2219.2,121.0
2026-07-08,Maize,mkt_pollachi,Pollachi Agricultural Market,2179.05,2558.01,2368.53,164.5
2026-07-09,Maize,mkt_pollachi,Pollachi Agricultural Market,2360.09,2770.53,2565.31,122.6
2026-07-10,Maize,mkt_pollachi,Pollachi Agricultural Market,2181.08,2560.4,2370.74,213.6
2026-07-11,Maize,mkt_pollachi,Pollachi Agricultural Market,2142.98,2515.68,2329.33,65.7
2026-07-12,Maize,mkt_pollachi,Pollachi Agricultural Market,2032.63,2386.13,2209.38,292.0
2026-07-13,Maize,mkt_pollachi,Pollachi Agricultural Market,2085.78,2448.52,2267.15,153.6
2026-07-14,Maize,mkt_pollachi,Pollachi Agricultural Market,2181.12,2560.44,2370.78,397.4
2026-07-15,Maize,mkt_pollachi,Pollachi Agricultural Market,2108.43,2475.11,2291.77,237.2
2026-07-16,Maize,mkt_pollachi,Pollachi Agricultural Market,2069.05,2428.89,2248.97,356.4
2026-07-17,Maize,mkt_pollachi,Pollachi Agricultural Market,1960.01,2300.89,2130.45,133.3
2026-07-18,Maize,mkt_pollachi,Pollachi Agricultural Market,2176.55,2555.09,2365.82,289.9
2026-07-19,Maize,mkt_pollachi,Pollachi Agricultural Market,2097.35,2462.11,2279.73,62.4
2026-07-20,Maize,mkt_pollachi,Pollachi Agricultural Market,2035.71,2389.75,2212.73,94.4
2026-07-21,Maize,mkt_pollachi,Pollachi Agricultural Market,2127.41,2497.39,2312.4,246.8
2026-07-22,Maize,mkt_pollachi,Pollachi Agricultural Market,1926.11,2261.09,2093.6,256.0
2026-07-23,Maize,mkt_pollachi,Pollachi Agricultural Market,2025.72,2378.02,2201.87,310.1
